,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,Life_Evaluation_Avg
Czechia,45.546148356,34.589530205,77210.086,677.0,21.660934704545454,0.5010029836363636,0.12696819818181818,100.0,14.804444444444446,6282.751255333334,100798.76666666666,121420.97012222222,136.98041648,3.2374535025454545,1.2211911942727272,4.2481782515,1.8771110177,60.67456278832048,14.645757115,34.498342862,0.9892759430909092,0.20675015036363636,0.5682323250416665,41.0,27.1,85.19499999857143,78.43145970545454,3.457345,1.1147783356363636,232065272727.27274,0.9723952466363636,0.21476565290909091,1.056066811181818,0.139257981,1.1706353264545455,0.202334164,4.592779397799999,6.368517185555556,30.651509115500915,25.74,10.5,10.84,78.551707317,10584979.909090908,2781204.909090909,0.964718461,0.11555411327272727,0.7560351574444444,6.733408342997233
Denmark,65.728455,15.53758,40000.0,703.0,43.00103815818182,2.260382587181818,0.14126451318181818,100.0,32.80222222222223,5978.928614333333,34045.822222222225,48410.75772666666,143.3066175,1.5583853594545454,5.687135995948968,6.514276678479875,2.9589089871,60.67456278832048,34.071467653,39.132182453999995,1.8687581800000002,0.2161244030909091,0.7666422163333334,4.0,119.9,85.76779761857142,96.53801039272729,3.9416628000000005,1.256075383,348690454545.4545,0.9121635663636364,0.21476565290909091,1.8902290624545453,0.15705514636363638,1.7072168914545456,0.22587581918181818,7.2309023379,8.725787353,17.244444444444444,28.15,10.440000000000001,9.34,80.912195121,5747789.454545454,703157.0909090909,1.567224882,0.12653565409090908,1.0204224427,7.584549986839295
Djibouti,73.469801556,0.2442765312,23180.0,220.0,55.383777846363635,-0.6953682330000001,0.19819710354545456,60.834706878,29.319,4462.942953169939,441.09444444444443,1381.8978266666666,44.485742019,1.9858727270909091,5.687135995948968,6.514276678479875,0.9005630397763834,60.67456278832048,16.28807270553864,26.0776884800252,-0.9458827484545455,0.21061912318181816,0.5682323250416665,112.0,8.8,37.56017857285714,39.594808246,2.3204814,2.0076874856998908,2681042088.6363635,-0.41107908909090907,0.24123150654545453,-0.945747045,0.16325941945454547,-0.7248632772727274,0.194870006,4.341323682285714,1.4131903844444444,30.651509115500915,43.6,23.502,8.6675,62.1777,1039331.2727272727,231640.54545454544,-1.3911863456363636,0.14170517027272728,6.470445881890459,4.5295000000000005
Dominican Republic,50.04849691,44.038863422,48076.3,1410.0,14.469041735727274,-0.7792375710909091,0.14671140354545453,98.8184246,16.1,1538.8830960000003,23353.022222222222,36570.20260444444,220.15421963,3.951338643181818,8.030624657,6.514276678479875,0.9005630397763834,60.67456278832048,13.176493991000001,16.507643286,-0.33118833018181815,0.22645940290909092,0.5005490633333333,115.0,41.3,65.13184523714285,64.543667091,2.6895662000000002,0.6693125062727273,79866637874.72728,0.18327535672727271,0.2190533361818182,-0.36901631081818187,0.159174082,0.0036257095454545448,0.2070559549090909,3.8602362155999996,2.675396257777778,25.3375,42.900000000000006,20.0599,6.0515,72.941,10640407.909090908,2108694.3636363638,0.18846964763636365,0.125812013,13.898436734555556,5.430766660372416
Ecuador,23.779151232,51.172870832,248360.0,2274.0,6.092984386,-0.5996637670909091,0.14668371854545456,98.7571553,15.139999999999999,1326.7159279999998,39183.81111111111,73545.06724888888,66.936318651,1.8934020174545454,5.687135995948968,6.514276678479875,0.38497333699999997,60.67456278832048,13.864763234,32.939164417,-0.37642571872727276,0.22682418736363638,0.5974914636666666,129.0,29.2,74.69589285714287,55.739002614545456,2.78251675,2.4873578472727274,102225491272.72728,-0.19868462809090906,0.2195231928181818,-0.7226482061818182,0.1589974098181818,-0.8689832226363637,0.20647511572727273,4.471269217454545,4.375611887777778,36.81125,45.76363636363636,18.4253,5.2889,75.97909999999999,16749458.272727273,6073281.636363637,-0.11238941745454545,0.12421733881818181,8.422960867099999,5.8580166654586785
El Salvador,58.30067567799999,28.939671814999997,20720.0,1784.0,17.619043010909092,-0.5062974636363636,0.14412569872727274,96.40216338100001,23.864444444444445,949.5046507000001,6824.566666666667,11820.12965,301.48718148,1.4521248406363636,5.687135995948968,6.514276678479875,0.12930444377777778,56.868265531,17.581860826,25.200049139,-0.29455814581818185,0.22411182381818182,0.5307207746666667,91.0,24.45,69.42964285428572,36.958565778,2.7092386,1.140451379909091,25304679090.909092,-0.098338891,0.2190533361818182,-0.7509014309090909,0.15798811636363636,-0.04006009590909091,0.2032349286363636,3.7736708034545456,4.804107455555556,36.92,40.06,17.503999999999998,7.3698999999999995,71.8421,6254957.818181818,1803212.9090909092,0.03473985118181818,0.12412956827272727,53.12955696299999,6.17019166501363
Estonia,22.833314766999997,56.271045594,43002.0,626.0,45.296334764545456,1.353150281,0.1322888311818182,100.0,28.61888888888889,6695.4646060000005,14818.146666666667,17963.628605555554,30.73028539,3.5456246325454543,5.687135995948968,6.514276678479875,1.581136,15.685937384999999,20.959118154000002,36.028480678,1.124276291272727,0.2149126462727273,0.7661094933333333,18.0,21.049999999999997,85.10654761857143,87.00303283454546,3.2958818,2.026268779090909,28820541878.272728,0.6796605641818182,0.21476565290909091,1.2774857823636365,0.1407484601818182,1.5692299603636364,0.19521796554545456,5.1185342788999995,4.944281683333333,24.1,32.05,10.440000000000001,11.959999999999999,77.605365852,1323817.0909090908,413659.63636363635,1.1748354650909092,0.12069493818181819,2.9152247809,5.957233336766561
Eswatini,70.155502909,28.681313954,17200.0,788.0,7.163963731000001,-0.3143317311818182,0.20813025936363638,69.17749134900001,68.539,4462.942953169939,1044.6,2854.441542333333,66.781656977,5.834409327,4.166769512636363,2.3386791245454543,0.267540008,60.67456278832048,16.28807270553864,26.0776884800252,-0.5747890039090909,0.2429416490909091,0.383680569,121.0,5.3,49.35273809571429,37.306304465,2.9122955670238095,1.8830234313636363,4449648979.454545,-0.3521940529090909,0.2379202137272727,-0.4318950285454546,0.18358823518181816,-0.3916269945454545,0.2651118867272727,5.680979858727273,3.241471158888889,30.651509115500915,54.6,26.757099999999998,10.9952,56.0662,1153465.0,880380.6363636364,-1.3388495662727273,0.138190701,10.420645877285713,3.8906666666666667
Ethiopia,33.250654739,15.350511264,1128561.7851,848.0,12.00072175518182,-0.47759333263636355,0.1377730329090909,40.141686097000004,90.84444444444445,62.38460254,14250.044444444444,142488.93794444445,94.808214657,15.960638513363635,5.687135995948968,6.514276678479875,0.43955501950000003,26.956651285714287,7.930507747666667,9.87392473788889,-0.6375320851818181,0.18246074963636366,0.38396180966666665,159.0,5.4,54.87488095428572,12.519547532,2.403464,0.6955301002727272,81192090107.81818,-1.6051019538181819,0.2190533361818182,-0.534930947090909,0.141359195,-1.0204907492727273,0.16649136218181818,4.724960543818182,0.8986558855555555,30.651509115500915,35.0,33.3421,7.066,64.1296,108486307.0909091,86278342.27272727,-1.220372806909091,0.11882559427272726,8.63196353,4.269100011825562
Finland,7.473509848400001,73.668543524,303914.77,536.0,23.22134571181818,2.190093603909091,0.1423017761818182,100.0,42.88777777777778,15483.349396666667,44333.85555555556,56474.19091222223,18.065976302000003,1.6315582571818181,5.687135995948968,6.514276678479875,2.9600319863999998,60.67456278832048,20.543806464,39.296403541000004,1.9677595875454548,0.21689576163636365,0.8081616723333332,20.0,34.3,90.07041666571429,89.63490679818182,3.952756,1.441688595090909,266427000000.0,1.0641601409090908,0.21476565290909091,2.0136064617272726,0.1572322371818182,1.8292549847272725,0.22587581918181818,6.664244890099999,7.499981402222223,16.41111111111111,27.25,9.53,9.8,81.490731707,5496481.818181818,806450.8181818182,1.574878150909091,0.12652639445454544,1.5136737,7.652558340390524
France,52.399332671,30.975953184999998,547557.0,867.0,19.36859451909091,1.278187339909091,0.14093373590909092,100.0,14.255555555555556,7223.5120529999995,311131.3777777778,429420.63803333335,122.00533496999999,1.3526426711818182,5.687135995948968,6.514276678479875,2.2277820109,102.72229710799999,23.607529678,48.288287186999995,1.339703635818182,0.2161244030909091,0.7612325003333332,33.0,110.1,87.53440476285714,82.40056818181819,3.8676516,1.8925905272727273,2705864545454.5454,0.25340268699999996,0.21476565290909091,1.3559863786363637,0.15705514636363638,1.1687840113636363,0.22587581918181818,5.4488285542,8.417410213333334,18.01111111111111,31.99,11.7,9.05,82.438048782,66910914.81818182,13252357.545454545,1.156295733,0.12521802227272727,1.208827685,6.603649980227153
Gabon,8.3519532735,91.482055343,257670.0,1831.0,15.319625175,-0.8048933636363635,0.16856804072727274,88.721565886,84.65666666666667,1030.6214184333332,5660.287777777778,15166.000846666666,8.1613199052,2.377518661090909,5.687135995948968,6.514276678479875,0.9005630397763834,60.67456278832048,12.7878195,15.6301663625,-0.8502610327272727,0.21832905981818182,0.45566677733333333,169.0,33.09519230769231,31.706190474285716,50.758983052,2.2589098,1.4964785489999999,16968423308.363636,0.015268347545454546,0.2239314697272727,-0.6375839032727272,0.17216956063636363,-0.7506707362727273,0.2407646329090909,2.910063786818182,1.7040387133333335,30.651509115500915,38.0,29.982800000000005,7.3078,65.7049,2128933.1818181816,234922.9090909091,-0.9339820362727274,0.13223610609090908,6.470445881890459,4.671108327229818
Georgia,34.592891062,40.61591596,69490.0,1026.0,30.565132227272727,0.6532660099090909,0.1509260982727273,99.99,27.726666666666667,2507.412995666667,9280.099999999999,16990.32155888889,65.126101334,4.356600456181818,6.803970317636364,4.742105960363636,0.2472055546666667,41.29239087636363,22.726015099090908,26.552535224545455,0.5543857081818181,0.2440938529090909,0.5973278406666667,7.0,4.85,81.95136904714286,59.020430940909094,2.5541007999999996,2.043828568454545,17451325366.0,-0.4415303413636364,0.22743307600000004,0.19091307136363636,0.14753333281818182,0.8960543654545454,0.20518736809090907,3.3998374072727273,2.455845938888889,30.651509115500915,36.72,14.572700000000001,13.058000000000002,72.9845,3721570.8181818184,1553414.2727272727,0.1596706858181818,0.12698712272727272,1.962011126,4.675966649373373
Germany,47.733712068,32.702098940999996,349146.0,700.0,17.871300891818183,1.8157468384545454,0.14091591954545454,100.0,15.223333333333333,7174.388195666666,718196.8,817720.7585222223,235.17214021,1.8361474266363635,5.687135995948968,6.514276678479875,3.0066920280000002,60.67456278832048,11.351793427,29.129001125000002,1.5046824867272728,0.2161244030909091,0.7699784183333334,22.0,122.3,87.83625000142857,86.99128927727273,4.13559,1.2310886377272727,3798240000000.0,0.6972549178181818,0.21476565290909091,1.6251586024545455,0.1568926979090909,1.6600387204545455,0.22587581918181818,4.9565714362,8.78764502111111,19.922222222222224,31.4625,9.16,11.33,80.887170731,82263626.18181819,18653112.818181816,1.4049597761818182,0.12503945763636362,0.8973915229999999,6.9121499951680505
Ghana,54.474492967,34.900194638,227538.6,1187.0,23.95902655909091,-0.1459970510909091,0.13469582454545456,77.345083405,44.43111111111111,344.6046707666667,15373.228888888889,31903.91905,131.24575199999998,13.762304870636363,5.687135995948968,6.514276678479875,0.9005630397763834,60.67456278832048,11.911088495555555,19.374892605555555,-0.21251414572727273,0.179268841,0.44418216400000005,118.0,24.5,61.264642855714285,34.637594316000005,2.573573,0.3846465716363637,62166087933.27273,0.021896339272727276,0.2190533361818182,0.02780234681818182,0.13994308636363637,-0.12117283709090909,0.16611148836363634,4.184614484818182,1.5449494522222222,46.7,42.95,30.165499999999998,7.636100000000001,63.5395,30191859.454545453,13427739.0,0.5018828807272727,0.11760276554545455,1.8695936231,4.676249980290731
Greece,48.542121957,30.269986038000003,128900.0,652.0,27.416896663636365,-0.05034775190909091,0.14061020727272727,100.0,17.10111111111111,5208.833125,66642.91111111111,86589.06823222223,83.767601242,0.7570399309090908,5.687135995948968,6.514276678479875,1.0941449999,203.74530537,25.456408046,52.2288156,0.2976858764545454,0.2161244030909091,0.6886041186666666,79.0,35.5,85.64291666714287,70.15022644636363,3.2342236,2.7926317125454543,213009272727.27274,-0.03441364454545454,0.21476565290909091,0.25906908927272726,0.15648030972727273,0.41586985509090907,0.22587581918181818,4.0289572,4.6708752844444446,33.67777777777778,34.61,8.33,11.36,81.191463415,10763941.545454545,2293670.4545454546,0.7636689867272728,0.1244822958181818,0.9609959043,5.501999988873799
Guatemala,41.631485628,33.387980591,107160.0,1996.0,9.790841204363637,-0.8823519240909092,0.14589246145454546,92.015640867,64.95777777777778,576.7861145,15958.344444444445,30753.710503333332,148.87441303,4.056155037454546,9.694592164272727,6.514276678479875,0.0360689997,24.955345985,10.6869933951,13.127627844,-0.7490117224545454,0.22509193281818182,0.45934710633333337,96.0,37.5,65.32696428571428,34.457030861,2.616756,0.4278521651818182,69964366458.63637,-0.5496590732727272,0.2190533361818182,-1.064313455,0.1581823081818182,-0.304273356,0.20622456627272728,3.0690754326363634,2.255538463333333,61.62,48.3,24.5212,5.2206,71.9053,16081064.272727273,7911850.454545454,-0.3662065051818182,0.12406980581818182,28.400524946250002,6.298241669336956
Guinea,59.280074883,25.747191926,245720.0,1651.0,9.054917666272727,-1.0135821754545455,0.1457995149090909,37.445163804,72.96900000000001,4462.942953169939,3143.866666666667,24987.773436666666,49.30193757,10.465553475,5.687135995948968,6.514276678479875,0.9005630397763834,60.67456278832048,16.28807270553864,26.0776884800252,-1.067941904090909,0.18176168336363638,0.37134169100000003,156.0,33.09519230769231,47.53363095428572,16.369963782,2.4006302,1.9169894759090909,11734248529.181818,-0.8318640373636363,0.223771961,-1.2608870050909091,0.14664083863636362,-0.9359897104545454,0.17307995254545452,2.2703812014545455,0.6457764833333334,30.651509115500915,31.650000000000002,36.7113,10.366,58.637699999999995,12273096.545454545,7861231.454545454,-0.8883202671818182,0.12468068836363635,6.470445881890459,4.4136083176930745
Haiti,71.393323657,12.996465892,27560.0,1440.0,8.749824549636363,-1.3060052289090909,0.15297286481818181,42.42328308,77.52222222222223,43.59941967,3097.1866666666665,9951.450245111111,391.33114298,13.358457275363635,0.7223583412999999,6.514276678479875,0.9005630397763834,60.67456278832048,16.28807270553864,26.0776884800252,-2.0295396068181817,0.22447651363636362,0.4457842973333333,179.0,33.09519230769231,39.43285714285714,23.628702055999998,2.0451394,0.07417631350000001,15893609675.545454,-0.8405090787272727,0.2231300392727273,-1.1662709117272727,0.16038572254545455,-1.2105065096363636,0.19836463981818184,1.5967853467777777,0.4773829755555556,30.651509115500915,41.1,25.0517,8.2264,63.388400000000004,10857805.363636363,4952153.0,-0.8256324963636363,0.13083808254545454,10.070539756625,3.87559999036789
Honduras,30.853516847,57.496995264,111890.0,1976.0,20.80577427727273,-0.846229125,0.14188631545454544,89.74473826900001,49.63666666666667,621.7779766,9769.722222222223,21276.330194444443,85.27554026300001,4.732390018727273,13.138763699636364,6.514276678479875,0.044582501,60.67456278832048,15.692644351999999,23.503333334,-0.7225046375454546,0.2177640130909091,0.48377635766666666,133.0,48.9,60.42119047571429,31.42854886,2.6200478,1.5576672262727271,23255493697.0,-0.5025430971818182,0.2198089252727273,-1.0560534705454545,0.150964604,-0.4244797406363636,0.19005466454545453,6.110437349909091,3.153945804,74.2,49.85,22.4101,4.4255,72.10029999999999,9622514.727272727,4181581.0,-0.49534430554545456,0.12519378490909092,52.118469583,5.599599988619487
Hungary,57.339245354,22.561954528,91114.0,589.0,30.074648129090914,0.09987808736363636,0.12696819818181818,99.995213318,15.206666666666669,3927.038086,44792.36666666667,59876.62605444444,107.7048457,3.5521666928181816,-0.7624094965454546,1.8714397461818182,1.4035520076,92.56383748900001,22.718682139000002,43.161234539999995,0.5350037326363636,0.20675015036363636,0.697050628,52.0,19.25,85.83744047714286,78.91278853363636,3.3366811999999997,1.2035691542727271,149424363636.36365,0.7354863502727272,0.21476565290909091,0.500605212,0.139257981,0.6477330138181818,0.19521796554545456,4.466445398399999,4.698418405555556,26.27777777777778,30.3,9.48,13.580000000000002,75.62609755999999,9797702.0,2833715.272727273,0.507062538,0.11579368054545455,1.3350691872,5.622783338864644
Iceland,18.630949733,0.48818090830000005,100482.0,1940.0,36.937947152727276,1.7886569174545455,0.16973593154545455,100.0,79.56777777777778,53944.82915333333,1787.1999999999998,2996.0792247777777,3.4168909607000004,3.4082728220000003,3.062490913818182,2.4556144942727274,2.1825188662222224,108.95461192909092,23.98831158,33.970000964545456,1.4746224229999998,0.23184610363636365,0.7429043219999999,26.0,33.09519230769231,79.17857142857143,98.334748367,3.3914935999999996,2.0076874856998908,21631938787.0,1.344197436,0.21933612636363636,1.6633423675454544,0.16968638918181816,1.3143527616363637,0.24789802199999997,7.666172552099999,6.958845186,12.200000000000001,26.683333333333334,12.7,6.44,82.737804877,346890.0,21542.363636363636,1.3826712802727272,0.15014404745454546,0.6033340011,7.507958326021829
India,60.297956806,23.956625711999997,2973190.0,1083.0,12.049966730909091,-0.36232828145454543,0.13255732436363638,90.520423278,33.806666666666665,757.9186178,2197113.1222222224,3154194.8381111114,452.19547479000005,5.951645986454546,4.461320176818182,6.514276678479875,0.6829733252222222,48.94219497142857,10.992195828571429,15.611916401428571,0.09425171572727273,0.21132758527272727,0.4727689036666667,62.0,20.8,70.51476190428572,22.582025459,3.232036,2.5386539958181817,2504586363636.364,-0.9183621027272728,0.21067048736363636,-0.04099711136363637,0.15352238045454544,-0.2794010358181818,0.19143337290909088,4.168304068714286,0.9481536,30.651509115500915,34.31428571428571,18.2286,7.0886,69.46509999999999,1351073073.6363637,895672090.7272727,0.3089312769090909,0.125352453,3.2213649763,4.159108323733012
Indonesia,32.377661638,50.274187924,1879022.6469999999,2702.0,5.6402518503636365,-0.4857523225454546,0.13319214363636364,97.629162575,25.896666666666665,917.6373859625,515528.22222222225,911499.8112555556,139.82576335,4.064014352272728,6.534285697181819,6.514276678479875,0.22439833483333335,32.851667132,10.1854797221,15.193021318000001,0.03126870872727273,0.21296404981818184,0.537665239,73.0,6.0,73.74732142857144,36.032434168181815,3.0312685999999998,0.7933002503636364,1023235454545.4546,-0.5019449320909091,0.21476565290909091,-0.36411891999999996,0.15470191436363637,0.01833876481818182,0.19436040254545456,3.2012988329,1.2396896166666667,30.651509115500915,38.975,17.9611,7.901300000000001,69.4437,263902872.63636363,119544820.0,0.12962782172727272,0.12446908718181819,6.470445881890459,5.328383348782857
Iraq,21.234627142,1.9002771746,434147.2,216.0,10.808540706727273,-1.3560101659090908,0.172847863,99.64400588999999,0.9666666666666666,1217.54385,149712.7111111111,240067.76233333335,89.92727456499999,2.1925226117272727,25.533933905999998,7.030555555666667,0.039865000125,30.0423033125,1.721567611,26.228417859999997,-1.2102774599090909,0.24518898,0.40170852266666673,172.0,20.3,43.02011904714286,31.11413769818182,2.2375484,3.131192671272727,210495545454.54544,-2.3399200114545455,0.22688687663636362,-1.684894095727273,0.1887681361818182,-1.1332442706363637,0.24205102036363638,4.3603402764735995,1.4707450933333333,30.651509115500915,29.5,30.380399999999998,4.9381,69.6622,39537324.63636363,11712546.181818182,-1.0318812567272728,0.13251439690909092,8.6872815535,4.760150004386902
Ireland,64.951371752,11.075601682,68890.0,1118.0,122.01558791727274,1.5881280249999998,0.15302657281818183,100.0,9.831111111111111,5673.942932000001,36567.58888888889,62985.52260444444,69.62689940599999,1.2458884886363637,5.687135995948968,6.514276678479875,1.3010290026,91.331561259,19.365639000999998,28.722171485,1.4406827796363635,0.21689576163636365,0.8040914553333334,24.0,15.4,87.84113095285714,85.09378666,3.6585799999999997,0.3428375040909091,355622272727.2727,0.9344608189090909,0.2183127309090909,1.5463504248181819,0.1642333960909091,1.6253523393636364,0.24327599063636363,3.214400132333333,5.853144883000001,24.833333333333332,31.53,13.24,6.39,81.797317073,4826649.181818182,1784817.2727272727,1.3389097235454546,0.13848985945454545,0.7802188219999999,6.979641661008199
Israel,27.189001846999997,6.8706099812999994,21640.0,435.0,21.19861923,0.8353781648181818,0.16937982627272727,100.0,3.9355555555555557,6831.83119,65325.566666666666,87408.05472555554,399.02218114000004,0.8880967752727272,1.9427168257999998,3.0652104691,4.6781710147,60.67456278832048,22.88084052,36.263147045,1.2486515043636364,0.23159932554545454,0.753353254,35.0,33.09519230769231,78.69172619000001,80.559973561,3.457694,5.282668518545455,369460636363.63635,-1.0037355204545455,0.21933612636363636,0.9934716008181819,0.16963519018181816,1.2284608646363635,0.24789802199999997,6.0681278707,4.721500819999999,30.651509115500915,39.05,20.78,5.220000000000001,82.36804878000001,8718718.181818182,665978.9090909091,0.6854493617272728,0.15012881981818182,1.5107954849,7.257133343378702
Italy,43.809325624,31.711988803000004,295717.7,832.0,11.097405810181819,0.23085793645454544,0.14059280945454544,100.0,16.663333333333334,5186.443937333333,330499.7444444445,405179.61356666667,203.29539018,1.5781646609090911,2.1161685745454544,3.162990606181818,1.382345009,60.67456278832048,24.792130585000002,44.398000065000005,0.4526740609090909,0.2161244030909091,0.749900025,58.0,32.7,90.52119047428572,65.91958967636364,3.711298,1.4380852080000002,2024744545454.5454,0.4131251819090909,0.21476565290909091,0.31998711290909093,0.15632791554545455,0.6769678268181818,0.22587581918181818,4.1119575739,6.62328948,28.4,35.11,7.709999999999999,10.72,82.858780487,60010989.45454545,17913441.727272727,1.00084178,0.12310528345454545,0.6698337822,6.21786667919159
Jamaica,38.554939978,53.863169898,10830.0,2051.0,37.84481404636364,-0.19085903254545453,0.15108751181818184,96.594381257,11.018888888888888,1065.9248423333333,7359.411111111111,8880.99977211111,258.51102492999996,5.817398865545455,7.857437535,9.779971538363636,0.9005630397763834,119.31626610625,25.489209661111108,26.559298175555554,0.39469555800000006,0.2379241680909091,0.5394166213333333,71.0,33.09519230769231,55.961607144285715,55.380156966,2.5365416,1.1820809669090908,14834077848.636364,0.24322713027272727,0.2190533361818182,-0.22147244081818182,0.16293098709090909,0.11265995381818182,0.2095828110909091,5.614126378727272,3.6032056000000003,30.651509115500915,37.900000000000006,13.1617,6.991899999999999,72.2081,2802192.8181818184,1248053.8181818181,0.6012530733636363,0.12733149254545453,46.244218956,5.762316672643025
Japan,13.142935527,68.427270234,364500.0,1668.0,7.3465866796363635,1.5282554625454545,0.142943626,100.0,6.47111111111111,7935.548239,1159097.888888889,1245861.1242222222,348.12773471,0.7181496022727273,0.6879354676666667,1.2268750001666666,3.2336499930000002,197.11655709,16.28807270553864,18.141164133,1.6054505002727273,0.23159932554545454,0.8298078236666666,30.0,33.09519230769231,84.50059524000001,88.740024494,3.9490164,0.9739746622727273,5024238181818.182,1.021009651090909,0.21476565290909091,1.486271815,0.15984822545454547,1.2884219884545454,0.22587581918181818,3.329753995,9.019598748888889,30.651509115500915,32.9,7.56,10.68,83.94673170799999,126731871.0909091,10719932.181818182,1.019466047909091,0.1401310860909091,0.2747840733,5.989900001525879
Jordan,11.71950106,1.0981683735,88784.2,111.0,27.058699348181815,0.12152878218181819,0.14166986672727272,99.84310699400001,5.435555555555556,2041.7884270000002,24263.666666666668,34381.852722222226,108.66114587299998,2.2763921233636366,5.725904074909091,6.514276678479875,0.695469975,75.051686765,15.053470507777778,26.715498523333334,0.10136278036363637,0.21374847127272725,0.5540348566666666,75.0,2.0999999999999996,66.33892857285714,59.620236588,2.7701337500000003,4.530988173363636,40868017537.0,-0.431139973,0.20801667727272727,0.2767202121818182,0.1550187630909091,0.122301961,0.19046725327272726,3.1782782871666666,4.061477448888889,30.651509115500915,37.79023266955267,23.996299999999998,3.3683,75.0703,9796400.181818182,913608.0909090909,-0.7484939964545454,0.12289596627272728,1.4324162490999999,4.759033330281576
Kazakhstan,79.910012224,1.2381821388,2699700.0,250.0,9.325693722363637,-0.6200308013636363,0.1344134808181818,100.0,1.6822222222222223,5375.4434673333335,217299.36666666667,296254.7893333333,6.6317495279,7.2381180810000005,5.687135995948968,6.514276678479875,0.143325001,17.359650718999998,11.4869344786,16.127680178,-0.11581525781818182,0.220120231,0.7171889373333333,25.0,35.85,76.87613095428571,76.63638200636363,2.7302836,0.9024506714999999,191747181818.18182,-0.16853622645454547,0.20801667727272727,-0.5524617923636364,0.1412248881818182,-0.06619622581818183,0.19521796554545456,3.435567552454546,1.9772020844444442,30.651509115500915,27.75,22.516,7.8709999999999996,71.684,18059937.636363637,7691310.0,-1.1840445453636363,0.12288386363636362,5.328200978333333,6.0014083293279015
Kenya,48.632849562000004,6.286716098,569140.0,630.0,10.21247186090909,-0.9123341766363636,0.13469582454545456,54.366591490999994,73.19111111111111,161.20058886666666,17749.911111111112,69398.75402111112,85.030129671,6.5415226287272725,7.7572674834545445,6.0811462596363635,0.9005630397763834,60.67456278832048,14.6339395675,21.46324941875,-0.41097839045454543,0.179268841,0.5356461976666667,56.0,12.600000000000001,58.41946428714285,18.74741964,2.8458435,1.2066265387272728,84517183956.09091,-1.1604562348181817,0.2190533361818182,-0.5059050485454546,0.13994308636363637,-0.3600196785454545,0.16611148836363634,4.733392195181818,1.84468035,30.651509115500915,38.56666666666667,30.103500000000004,7.4258,62.0577,48906178.81818182,35843243.09090909,-0.24589836663636364,0.11760276554545455,4.482346768333333,4.48750001525879
Kosovo,41.30353062833172,29.658619026775863,827574.7951482758,1083.2097902097903,29.689014253636365,-0.49554409490909096,0.1750823529090909,82.34136536096344,34.538473563218396,2865.1541353333328,213138.73100733024,290855.61471675313,209.08686659263034,2.2508830714545454,7.836059664285714,8.089459300714285,0.9005630397763834,60.67456278832048,16.28807270553864,26.0776884800252,-0.35008627172727275,0.28466239572727275,0.5654645753333334,57.0,16.0,66.6563313076357,86.66831439,2.9122955670238095,0.835681191,7495422575.727273,-0.4314193652727273,0.25532807,-0.4244669107272727,0.1578972730909091,-0.24165731263636364,0.21983237845454545,4.3603402764735995,3.5153805780761234,56.7,27.46666666666667,13.334800000000001,5.4664,78.3524,1792624.4545454546,21899606.0815047,-0.14960309463636362,0.13896419109090907,2.652595547222222,5.999433340072631
Kuwait,8.4652076321,0.350729517,17820.0,121.0,23.921873759999997,-0.18621945572727272,0.1703926188181818,100.0,0.025555555555555557,15276.52986,89761.85555555555,128570.71353333334,225.88855219,2.6026628913636363,4.246265005545454,6.514276678479875,0.16935555544444444,60.67456278832048,16.28807270553864,26.0776884800252,-0.1029523999090909,0.23277471963636362,0.5676160933333333,83.0,33.09519230769231,62.166726191428566,88.81573855399999,3.0105838,5.007324046818182,140785181818.18182,0.11149327418181819,0.22328071427272728,0.18361074963636365,0.17394271909090908,0.007518419181818185,0.2290035120909091,4.3603402764735995,3.6752207799999996,30.651509115500915,37.79023266955267,15.1554,2.1004,79.1465,4047473.909090909,0.0,-0.6533278443636363,0.13498361681818183,0.8763388992,6.286554535952481
Lao PDR,9.6436958397,72.427426345,230800.0,1834.0,10.630834682090908,-0.9902549006363636,0.17712737618181817,90.10758669399999,53.358000000000004,4462.942953169939,12602.599999999999,23093.781075555555,30.129641681,5.0576735608181815,5.687135995948968,6.514276678479875,0.9005630397763834,60.67456278832048,16.28807270553864,26.0776884800252,-0.6261688009999999,0.2326499318181818,0.455160253,154.0,19.0,53.32178571428572,30.242036932999998,2.4113914000000003,0.1946751235,15729575822.272728,0.47316311636363634,0.23353146836363636,-0.8302788463636364,0.1649623770909091,-0.8402295654545454,0.2057136962727273,2.3298846808181817,0.81502652,30.651509115500915,37.4,23.8491,7.045,67.10350000000001,7006244.363636363,4590167.090909091,-1.7257737897272727,0.1370814938181818,6.470445881890459,4.960690897508101
